ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10056427.0,fame forever by lifestyle men black printed polo collar t-shirt,fame forever by lifestyle,men,449,5,"black and grey printed t-shirt, has a polo collar, and short sleeves",black
10036593.0,colorplus men pink tailored fit self design semiformal shirt,colorplus,men,1199,5,"pink self-design semiformal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",red
10054427.0,veni vidi vici women red solid fitted crop top,veni vidi vici,women,468,5,"red solid knitted fitted crop top with cut-out detail, has a scoop neck, long sleeves, and ruching detail with drawstring",red
10052641.0,zoop unisex kids grey digital watch 16007pp01,zoop,unisex kids,995,5,"display: digitalmovement: electronicpower source: batterydial style: solid round plastic dialfeatures: reset timestrap style: black regular, rubber strap with a tang closurewater resistance: 30 mwarranty: 1 yearwarranty provided by brand/manufacturer comes in a signature zoop case",grey
10063693.0,metro women gold-toned solid mules,metro,women,1990,5,"this model is wearing heels from our stylist's collection, see the image for a mock-up of what the actual heels would look like",gold
10052069.0,sonata reloaded men black analogue watch 7924sl11,sonata,men,1299,5,"display: analoguemovement: quartzpower source: batterydial style: solid round metal dialfeatures: reset timestrap style: black regular, leather strap with a tang closurewater resistance: 30 mwarranty: 1 yearwarranty provided by brand/manufacturer comes in a signature sonata case",black
10048033.0,spykar women navy adora skinny fit mid-rise clean look stretchable cropped jeans,spykar,women,879,5,"navy blue dark wash 5-pocket mid-rise cropped jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",navy
10054579.0,veni vidi vici women pink self design fitted crop top,veni vidi vici,women,468,5,"pink self-design knitted fitted crop top, has shoulder straps, sleeveless, and ruching detail with drawstring",pink
10053689.0,alcis men charcoal grey solid slim fit training track pants,alcis,men,899,5,"charcoal grey solid woven training track pant, has elasticated waistband, three pockets",grey
10056475.0,fame forever by lifestyle men navy blue & white striped polo collar t-shirt,fame forever by lifestyle,men,449,5,"navy blue and white striped t-shirt, has a polo collar, and short sleeves",blue
10063513.0,red tape men tan brown leather formal derbys,red tape,men,1573,5,"a pair of tan brown square-toed formal derbys, has central lace-upsleather uppercushioned footbedtextured pvc outsole, has a stacked heelwarranty: 3 months against manufacturing defectswarranty provided by brand/manufacturer",red
10054875.0,veni vidi vici women mustard yellow solid cold-shoulder fit and flare dress,veni vidi vici,women,756,5,"mustard yellow solid knitted cold-shoulder fit and flare dress, has a round neck, short sleeves, and flared hem",yellow
10039915.0,dodo & moa women teal printed top,dodo & moa,women,670,5,"teal printed woven regular  top, has a round neck, and short sleeves",blue
10052345.0,sonata utsav men blue analogue watch nl7125ym01,sonata,men,1699,5,"display: analoguemovement: quartzpower source: batterydial style: solid round metal dialfeatures: reset timestrap style: gold-toned bracelet style, stainless steel strap with a foldover closurewater resistance: 30 mwarranty: 1 yearwarranty provided by brand/manufacturer comes in a signature sonata case",blue
10037187.0,shaily navy blue & green pure georgette solid saree,shaily,women,1087,5,"design detail:navy blue and green   solid saree and has a printed border blouse piecethe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likefabric:georgette is a lightweight fabric that displays an overall bouncy look. it is sheer and comes in both translucent and opaque textures.",blue
10054445.0,veni vidi vici women olive green solid fitted crop top,veni vidi vici,women,468,5,"olive green solid knitted fitted crop top with tie-ups detail, has shoulder straps, and sleeveless",green
10051241.0,vishudh women black embroidered a-line top,vishudh,women,419,5,"black embroidered woven a-line top, has a round neck, and long sleeves",red
10052435.0,titan men black analogue watch 90106km03,titan,men,2774,5,"display: analoguemovement: quartzpower source: batterydial style: solid round stainless steel dialfeatures: chronograph, reset timestrap style: black bracelet style, stainless steel strap with a foldover closurewater resistance: 100 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature titan case",black
10052727.0,fastrack loopholes men black analogue watch nl3169sl01,fastrack,men,2774,5,"display: analoguemovement: quartzpower source: batterydial style: textured round metal dialfeatures: reset time, date aperturestrap style: brown regular, leather strap with a tang closurewater resistance: 50 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature fastrack case",black
10052545.0,fastrack men black analogue watch,fastrack,men,1596,5,"display: analoguemovement: quartzpower source: batterydial style: solid round plastic dialfeatures: multi functionstrap style: black regular, silicon strap with a tang closurewater resistance: 100 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature fastrack case",black
10060289.0,code by lifestyle men pink & white slim fit striped formal shirt,code by lifestyle,men,749,5,"pink and white striped formal shirt, has a cutaway collar, long sleeves, button placket, curved hem, and 1 patch pocket",white
10056595.0,fame forever by lifestyle men navy blue & white slim fit checked casual shirt,fame forever by lifestyle,men,649,5,"navy blue and white checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10053731.0,cottinfab women burgundy solid basic jumpsuit,cottinfab,women,752,5,"burgundy solid basic jumpsuit, has a shirt collar, three-quarter roll-up sleeves, button closure, waist tie-up, two pockets",burgundy
10036465.0,colorplus men white regular fit printed casual shirt,colorplus,men,919,5,"white printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",white
9831901.5,arrow new york black & olive green cardigan,arrow new york,men,1839,5,"black and olive green panelled cardigan, has a ribbed mock collar, long sleeves, a full zip closure, a ribbed hemline",green
10051337.0,romee brown set of 2 solid square cushion covers,romee,unisex,594,5,set content: 2 cushion covers colour: brown shape: square pattern: solid closure: zip,brown
10041823.0,incolor women rust-coloured jewel queen 16 lipstick 3.7g,incolor,women,299,5,"what it is?:incolor women jewel queen 16 lipstick 3.7gcolour shade name:rust-colouredwhat it does?:incolor's jewel queen lipstick is a rich and nourishing lipstick packed with a creamy texture that glides on smoothly, is super long wearing and easy to apply. the lipstick glides on easily to deliver an instant pop of colour. it is specially formulated to provide your lips with a glossy finish and a moisturizing rich coverage for ultra-pigmented lips.features:ultra nourishing lip colour that delivers a full impact colourit features a rich yet lightweight creme-based formulaprovides a silky smooth finish and a great colour pay offthe ultra comfortable formula, glides on like a dreamabout the brand:established in 2009, incolor is a leading global beauty company bringing a wide range of luxurious, high-quality makeup products at affordable prices. the products have international formulations and packaging with the premium appeal and high level of research to ensure that the products stand the test of quality and consistency.",red
10051249.0,vishudh women mustard yellow printed a-line kurta,vishudh,women,1049,5,"mustard yellow printed a-line kurta, has a keyhole neck, three-quarter sleeves, flared hem, and front slit",yellow
10060341.0,code by lifestyle men green & white slim fit checked casual shirt,code by lifestyle,men,749,5,"green and white checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",green
10053773.0,cottinfab women olive green solid basic jumpsuit,cottinfab,women,752,5,"olive green solid basic jumpsuit with gathers, has a round neck, sleeveless, concealed zip closure",green
10052539.0,zoop marvel unisex white analogue watch c4048pp28,zoop,unisex kids,995,5,"display: analoguemovement: quartzpower source: batterydial style: printed round plastic dialfeatures: reset timestrap style: white regular, rubber strap with a tang closurewater resistance: 30 mwarranty: 1 yearwarranty provided by brand/manufacturer comes in a signature zoop case",white
10044549.0,richard parker by pantaloons men multicoloured slim fit printed casual shirt,richard parker by pantaloons,men,519,5,"multicoloured printed casual shirt, has a spread collar, long sleeves, button placket, and curved hem",red
10044109.0,coolers men black leather sandals,coolers,men,1799,5,a pair of black shoe-style sandalsleather upper with velcro closurecushioned footbedpatterned rubber outsole,black
10054581.0,veni vidi vici women green solid bardot crop top,veni vidi vici,women,468,5,"green solid knitted bardot crop top, has an off-shoulder neck, and long sleeves",green
10054781.0,veni vidi vici women blue solid bodycon dress,veni vidi vici,women,756,5,"blue solid knitted bodycon dress with tie-ups detail, has shoulder straps, sleeveless, and straight hem",blue
10059963.0,code by lifestyle men navy blue & off-white slim fit printed formal shirt,code by lifestyle,men,749,5,"navy blue and off-white printed formal shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10052613.0,sonata reloaded men grey analogue watch 77031nl02,sonata,men,1675,5,"display: analoguemovement: quartzpower source: batterydial style: solid round metal dialfeatures: reset timestrap style: grey regular, leather strap with a tang closurewater resistance: 30 mwarranty: 1 yearwarranty provided by brand/manufacturer comes in a signature sonata case",grey
10051013.0,soumya pink single long door curtain,soumya,unisex,1246,5,set content: single long door curtaincolour: pinkpattern: ethnic motifs long doorlight blocking: regularfitting: eyeletlining: no,pink
10051959.0,titan men white analogue watch,titan,men,2774,5,"display: analoguemovement: quartzpower source: batterydial style: textured round stainless steel dialfeatures: reset time, multi functionstrap style: brown regular, leather strap with a tang closurewater resistance: 50 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature titan case",white
10062263.0,chutput kids sea green self design cardigan with applique detail,chutput,unisex kids,1125,5,"sea green self-design cardigan with applique detail, has a round neck, long sleeves, button closures, and straight hemcomes with a matching beanie cap",green
10036911.0,chhabra 555 green art silk checked chanderi saree,chhabra 555,women,2205,5,"green chanderi  checked saree and has a woven design border blouse piecethe model is wearing a blouse from our stylist's collection, see the image for a mock-up of what the actual blouse would look like",green
10050217.0,park avenue men blue checked super slim-fit single-breasted blazer,park avenue,men,2774,5,"blue checked super slim-fit formal blazer, has a notched lapel, single-breasted with double-button closures, long sleeves, two flap pockets, one chest welt pocket, an attached lining, and a double-vented back hem.",blue
10052519.0,titan men blue analogue watch 90106kl01,titan,men,2774,5,"display: analoguemovement: quartzpower source: batterydial style: solid round stainless steel dialfeatures: chronograph, reset timestrap style: brown regular, leather strap with a tang closurewater resistance: 100 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature titan case",blue
10054527.0,veni vidi vici women mustard yellow solid crop fitted top,veni vidi vici,women,468,5,"mustard yellow solid knitted fitted top with cut-out and tie-up detail, has a boat neck, and long sleeves",yellow
10053775.0,cottinfab women black & white printed layered playsuit,cottinfab,women,664,5,"black and white printed playsuit with waist tie-ups and layered detail, has a round neck, short sleeves, two pockets, concealed zip closure",red
10053763.0,cottinfab women black solid playsuit,cottinfab,women,664,5,"black solid playsuit with waist tie-ups , has a shirt collar, three-quarter sleeves, button closure, two pockets",black
10052397.0,fastrack women black analogue watch 68009pp05,fastrack,women,1197,5,"display: analoguemovement: quartzpower source: batterydial style: solid round stainless steel dialfeatures: reset timestrap style: black textured, silicon strap with a tang closurewater resistance: 30 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature fastrack case",black
10052177.0,titan workwear women silver analogue watch nl2589sm01,titan,women,2774,5,"display: analoguemovement: quartzpower source: batterydial style: solid round metal dialfeatures: chronograph, reset timestrap style: silver-toned bracelet style, stainless steel strap with a foldover and butterfly closurewater resistance: 50 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature titan case",silver
10059919.0,code by lifestyle men orange & red slim fit checked casual shirt,code by lifestyle,men,749,5,"orange and red checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",red
10060061.0,code by lifestyle men green regular fit self design formal shirt,code by lifestyle,men,1274,5,"green self-design formal shirt, has a spread collar, long sleeves, button placket, and curved hem",green
10048373.0,mitera orange & navy blue poly georgette embroidered saree,mitera,women,1349,5,"orange and navy blue   embroidered saree and has an embroidered border blouse piecethe model is wearing a blouse from our stylist's collection, see the image for a mock-up of what the actual blouse would look like",blue
10038915.0,kraus jeans women grey skinny fit high-rise clean look cropped bootcut jeans,kraus jeans,women,897,5,"grey medium wash 5-pocket high-rise cropped bootcut  jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",grey
10060103.0,code by lifestyle men purple & blue regular fit printed formal shirt,code by lifestyle,men,649,5,"purple and blue printed formal shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10051263.0,vishudh women pink & red printed a-line layered kurta,vishudh,women,1049,5,"pink and red printed a-line kurta, has a keyhole neck, three-quarter sleeves, flared hem, and front slit",red
10050247.0,park avenue men blue solid super slim-fit single-breasted blazer,park avenue,men,2774,5,"blue solid super slim-fit formal blazer, has a notched lapel, single-breasted with double-button closures, long sleeves, two flap pockets, one chest welt pocket, an attached lining, and a double-vented back hem.",blue
10037143.0,shaily white & green pure georgette printed saree,shaily,women,835,5,"design detail:white and green printed saree and has a solid bordercomes with attached blouse piecethe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likefabric:chiffon is a lightweight plain-woven fabric with mesh like weave that gives it transparent appearance.",green
10101345.0,dodo & moa women red & white checked sheath dress,dodo & moa,women,956,5,"red and white checked woven sheath dress, has an off-shoulder on one side and short sleeves on the other, concealed zip closure, and flounce hem",red
10071509.0,friskers men yellow printed round neck t-shirt,friskers,men,551,5,"yellow printed t-shirt, has a round neck, and short sleeves",yellow
10073339.0,ucla men olive green solid v-neck t-shirt,ucla,men,594,5,"olive green solid t-shirt, has a v-neck, short sleeves, and 1 pockets",green
10070589.0,blue saint women grey printed round neck t-shirt,blue saint,women,349,5,"grey printed t-shirt, has a round neck, and short sleeves",blue
10052233.0,fastrack men grey analogue watch 38050nl01,fastrack,men,2577,5,"display: analoguemovement: quartzpower source: batterydial style: textured round stainless steel dialfeatures: reset time, calendar, glow in the dark inlaysstrap style: grey textured, synthetic strap with a tang closurewater resistance: 50 mguarantee: 2 years from the date of purchase against manufacturing defectsguarantee provided by brand/ manufacturer   comes in a signature fastrack case",grey
10105895.0,genie women pink & grey floral print 14 inches small backpack,genie,women,809,5,pink backpacknon-padded haul loop1 main compartment with zip closurenon-padded backzip pocketpadded shoulder strap: paddedwater-resistance: yeswarranty: 1 yearwarranty provided by brand/manufacturer,pink
10054557.0,veni vidi vici women teal green solid fitted crop top,veni vidi vici,women,468,5,"teal green solid knitted fitted crop top with gathered and tie-up detail, has a boat neck, and long sleeves",green
10052643.0,fastrack men olive green & black printed analogue watch 38051sl02,fastrack,men,1196,5,"display: analoguemovement: quartzpower source: batterydial style: printed round metal dialfeatures: reset timestrap style: brown regular, leather strap with a tang closurewater resistance: 50 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature fastrack case",green
10105845.0,genie women pink textured 15 inches small backpack,genie,women,1652,5,pink backpacknon-padded haul loop2 main compartments with zip closurenon-padded backzip pocketpadded shoulder strap: non-paddedwater-resistance: yeswarranty: 1 yearwarranty provided by brand/manufacturer,red
10080173.0,dressberry women pack of 2 solid shoe liners,dressberry,women,239,5,pack of 2 solid shoe liners in charcoal grey and yelloweach has an elasticated mouth and a flat toe seam,blue
10072509.0,femmora women pink printed night suit 125201,femmora,women,999,5,"pink printed t-shirt has a round neck, short sleevesa pair of pink printed pyjamas, has an elasticated waistband",pink
10080601.0,vishudh women peach-coloured & gold-toned solid kurta with palazzos & dupatta,vishudh,women,1289,5,"peach-coloured and gold-toned solid kurta with palazzos and dupatta peach-coloured and gold-toned straight calf length kurta, has a round neck, three-quarter sleeves, side slitspeach-coloured and gold-toned  solid palazzos, has elasticated waistband, slip-on closurepeach-coloured and gold-toned solid dupatta, has solid border",red
10074379.0,kazo women black striped stretchable top,kazo,women,1145,5,"black striped knitted regular top, has a round neck, and three-quarter sleeves, stretchable",black
10098667.0,fos lighting brown solid outdoor lamp,fos lighting,unisex,2774,5,type: outdoor lampcolour: brownpattern: solidshape: abstract shapedshade material: glassbase material: aluminium,brown
10072411.0,firstclap kids green solid slim-fit dungarees,firstclap,unisex kids,1599,5,"green solid knee-length denim dungarees, has a waistband with belt loops, button closures on the sides, shoulder straps secured with buttons, two side pockets, one flap pocket, button fly",green
10096173.0,clovia cotton rich non-padded non-wired t-shirt bra,clovia,women,287,5,nude-coloured solid full-coverage t-shirt bra non padded and non-wired cut and sew cups regular straps and back closure back style: regular feature: all day comfort,red
10072507.0,femmora women yellow printed night suit,femmora,women,999,5,"yellow night suit consists of top and pyjamasyellow  printed  top, has a round neck, short sleevesa pair of yellow printed pyjamas, has slip-on closure",yellow
10080393.0,vishudh women grey printed tiered maxi dress,vishudh,women,1999,5,"grey printed woven maxi %s, has a mandarin collar, three-quarter sleeves, button closure, and flounce hem",red
10068615.0,zheia women blue skinny fit mid-rise clean look stretchable jeans,zheia,women,881,5,"blue light wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",blue
10092051.0,style quotient women blue printed top,style quotient,women,584,5,"blue printed woven regular top with layered detail, has shoulder straps",blue
10096263.0,rajasthan decor set of 2 printed pillow covers,rajasthan decor,unisex,449,5,set content: 2 pillow coverspattern: printedcolour: off whiteshape: rectangle,blue
10072499.0,femmora women peach-coloured printed night suit 125701,femmora,women,999,5,"peach-coloured night suit consists of t-shirt and pyjamaspeach-coloured  printed  t-shirt, has a round neck, short sleevesa pair of peach-coloured printed pyjamas, has slip-on closure",red
10099541.0,flying machine men black solid round neck t-shirt,flying machine,men,449,5,"black solid t-shirt, has a round neck, and short sleeves, pocket print detail at the chest",black
10096481.0,sg yuvraj boys black solid sherwani set,sg yuvraj,boys,1294,5,"this sherwani set consists of a sherwani, and a pair of pyjamasblack solid sherwani, has a mandarin collar, a full button placket, long sleeves, one pocketa pair of black solid trosuers, has button closurecomes with a pocket square and a brooch",black
10074381.0,kazo women green solid top,kazo,women,760,5,"green solid knitted regular top, has a v-neck, and short sleeves",green
10075753.0,urban tribe unisex blue & grey solid backpack,urban tribe,unisex,999,5,blue backpack1 main compartment with zip closurepadded shoulder strap: padded1 stash pocketwater-resistance: yeswarranty: 1 yearwarranty provided by brand/manufacturer,blue
10074619.0,vishudh  teal embroidered a-line tunic,vishudh,women,577,5,"teal embroidered tunic, has a round neck, three-quarter sleeves, and embroidered detail",red
10073389.0,ucla men black printed round neck t-shirt,ucla,men,449,5,"black printed t-shirt, has a round neck, and short sleeves",black
10080179.0,dressberry women pack of 2 solid shoe liners,dressberry,women,329,5,pack of 2 solid shoe liners in beige and greyeach has an elasticated mouth and a flat toe seam,blue
10069631.0,casio sheen women beige multi-dial watch she-3058pgl-9audf - sx255,casio,women,2774,5,"display: analoguemovement: quartzpower source: batterydial style: textured round stainless steel dialfeatures: reset time, calendarstrap style: brown regular, leather strap with a tang closurewater resistance: 50 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature casio case",beige
10088907.0,kenneth cole women blue solid heels,kenneth cole,women,2354,5,"a pair of blue peep toe sandals, has regular styling, backstrap detailsynthetic uppercushioned footbedtextured and patterned outsole, has a wedge heelwarranty: 1 yearwarranty provided by brand/manufacturer",blue
10074245.0,locomotive men blue slim fit printed casual shirt,locomotive,men,434,5,"blue printed casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket",blue
10101287.0,vrinda gold-toned & brown single door curtains,vrinda,unisex,749,5,set content: single door curtaincolour: gold-toned and brownpattern: abstract doorlight blocking: regularfitting: eyelet,brown
10064595.0,lady stark women yellow printed empire top,lady stark,women,1353,5,"yellow printed woven empire  top, has a keyhole neck, three-quarter sleeves, and concealed zip closure",yellow
10075283.0,newton women silver-toned analogue watch wprg109,newton,women,850,5,"display: analoguemovement: quartzpower source: batterydial style: embellished round brass dialfeatures: reset timestrap style: rose gold-toned bracelet style, metal strap with a button closurewater resistance: water resistantwarranty: 6 monthswarranty provided by brand/manufacturer comes in a signature newton case",silver
10089325.0,bodycare pack of 2 assorted lightly padded t-shirt bras e6552dpure,bodycare,women,820,5,pack of 2 solid medium-coverage assorted t-shirt braslightly padded and non-wired seamless cupsregular straps and back closureback style: regularfeature: all day comfortdisclaimer: the final product delivered might vary in colour and prints from the display here,blue
9831901.5,alvaro castagnino multicoloured printed pocket square,alvaro castagnino,men,359,5,multicoloured pocket square with printed detail,red
10075865.0,organic harvest unisex anti-wrinkle sheet face mask 20g,organic harvest,unisex,91,5,"what it is?:organic harvest unisex anti-wrinkle sheet mask 20gmwhat it does?:oindia's first certified organic sheet mask made with biodegradable cellulose sheets suitable for both men and womensuitable for all skin types provides a long-lasting shield of moisture. 1-2 masks are the equivalent of a week?s worth of nutritive serumfeatures:creates a lifting effect on the skinvisibly erases fine linesdoubles up as an astringent and minimizes poresleaves the skin feeling smooth, youthful and freshingredients:swiss ice wine, oatmeal extract, tamarind seed gumhow to use?:cleanse your face and gently apply the mask in such a way that the protective film is facing the outside. smooth the mask along the contours of your face adjusting the openings for your eyes, nose and mouth. leave it on for 15-20 minutes and then gently remove the mask. massage your skin lightly to allow the excess formula to be absorbed or use a cotton pad to remove. for best results, use the mask 1-2 times a week.about the brand: organic harvest is the first indian homegrown brand which has an entire range of organic skin care, body care and hair care products that are free from any harsh chemicals, parabens, phthalates, mineral oil, paba, petrolatum, paraffin or animal ingredients. the brand is an incredible concept that reflects healthy lifestyle since the products are derived from plants that have been grown without chemical fertilizers, herbicides and pesticides, making them skin friendly.",blue
10071067.0,campus women grey & navy mesh running shoes,campus,women,647,5,"a pair of grey & navy blue running sports shoes, has regular styling, slip-on detailmesh uppercushioned footbedtextured and patterned neolite outsolewarranty: 30 dayswarranty provided by brand/manufacturer",grey
10080497.0,tokyo talkies women navy blue & red shirt dress,tokyo talkies,women,899,5,"navy blue and red checked woven shirt %s, has a shirt collar, long sleeves, button closure, and flared hem",blue
10080551.0,be indi women mustard yellow yoke design straight kurta,be indi,women,537,5,"mustard yoke design straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits",yellow
10073829.0,free authority men black batman printed t-shirt,free authority,men,449,5,"black printed t-shirt, has a round neck, and short sleeves",black
10069655.0,casio g-shock men black dial basic watch dw-5900bb-1dr - g910,casio,men,2774,5,"display: digitalmovement: quartzpower source: batterydial style: solid round polycarbonate dialfeatures: multi function, stopwatch, led backlightstrap style: black regular, rubber strap with a tang closurewater resistance: 200 mwarranty: 2 yearswarranty provided by brand/manufacturer",black
10065605.0,dennmarks off white serving breakfast tray,dennmarks,unisex,1676,5,set content: one serving tray colour:off white shape: rectangular pattern: printed material: wood,white
10073919.0,voylla women off-white & maroon contemporary handcrafted drop earrings,voylla,women,279,5,off-white and maroon contemporary earrings secured with a post and back,white
10070537.0,wish karo girls grey fit and flare dress,wish karo,girls,779,5,"grey embellished knitted fit and flare %s, has  shoulder straps, sleeveless, an attached lining, and flared hem",grey
10072381.0,firstclap kids off-white solid slim-fit denim dungarees,firstclap,unisex kids,1599,5,"off-white solid knee-length denim dungarees, has a waistband with belt loops, button closures on the sides, shoulder straps secured with buttons, two side pockets, one flap pocket, button fly",white
10099499.0,flying machine men black printed round neck t-shirt,flying machine,men,399,5,"black printed t-shirt, has a round neck, and short sleeves",black
10089373.0,bodycare pack of 2 assorted lightly padded t-shirt bras e6552bre,bodycare,women,820,5,pack of 2 solid medium-coverage assorted t-shirt braslightly padded and non-wired seamless cupsregular straps and back closureback style: regularfeature: all day comfortdisclaimer: the final product delivered might vary in colour and prints from the display here,blue
10092123.0,ecko unltd men navy blue regular fit checked casual shirt,ecko unltd,men,551,5,"navy blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10098527.0,dressberry women blue skinny fit mid-rise clean look stretchable ankle length jeans,dressberry,women,594,5,"blue medium wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",blue
10064507.0,roadster men navy blue slim fit mid-rise clean look stretchable jeans,roadster,men,1299,5,"navy dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",blue
10073181.0,ucla men blue & white slim fit checked casual shirt,ucla,men,849,5,"blue and white checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",blue
10089285.0,crocs unisex grey solid literide clogs,crocs,unisex,2774,5,"a pair of grey solid flip flopssoft, flexible matlite uppers feel broken-in from day one croslite foam outsoles provide durable, all-day support and comfort perfect for warm-ups, warm-downs and all-around towncushioned literide foam footbedliteride foam insoles are super-soft, incredibly lightweight, and extraordinarily resilientpatterned synthetic outsolewarranty: 3 monthswarranty provided by brand/manufacturer",grey
10082677.0,mboss black textured sling bag,mboss,unisex,840,5,"black textured sling bag, has a zip closure3 main compartments, 3 inner pocketstablet sleeve: nowarranty: 1 yearwarranty provided by brand owner/manufacturer",red
10096767.0,vrinda beige single door curtains,vrinda,unisex,1499,5,set content: single door curtaincolour: beigepattern: floral doorlight blocking: regularfitting: eyelet,beige
10089413.0,bodycare women pack of 3 assorted lightly padded t-shirt bras e6552bcodpu,bodycare,women,1230,5,pack of 3 solid half-coverage assorted t-shirt braslightly padded and non-wired seamless cupsregular straps and back closureback style: regularfeature: all day comfortdisclaimer: the final product delivered might vary in colour and prints from the display here,blue
10080317.0,mochi women tan brown woven design open toe flats,mochi,women,1014,5,"a pair of tan brown open-toed flats, has regular styling, no back strap detailsynthetic uppercushioned footbedtextured and patterned outsole",brown
10069707.0,casio g-shock men black dial basic watch dw-5900-1dr - g909,casio,men,2774,5,"display: digitalmovement: quartzpower source: batterydial style: solid round polycarbonate dialfeatures: multi function, stopwatch, led backlightstrap style: black regular, rubber strap with a tang closurewater resistance: 200 mwarranty: 2 yearswarranty provided by brand/manufacturer",black
10098487.0,voylla gold-toned contemporary jhumkas,voylla,women,524,5,gold-toned contemporary earrings and brass-plated secured with a post and back,gold
10073609.0,vishudh women grey & gold-toned printed kurta with palazzos,vishudh,women,1999,5,"grey and gold-toned printed kurta with palazzos grey and gold-toned straight calf length kurta, has a round neck, three-quarter sleeves, straight hem, side slitsgrey and gold-toned  printed palazzos, has elasticated waistband, slip-on closure",grey
10073687.0,elle red striped shoulder bag,elle,women,1377,5,"red striped shoulder bag, has a zip closure1 main compartment, 1 external and 4 inner pocketstablet sleeve: notwo handles with a detachable sling strapwarranty: 1 yearwarranty provided by brand/manufacturer",red
10063803.0,metro women gold-toned textured sandals,metro,women,2290,5,"a pair of gold-toned open toe sandals, has regular styling, open back detailsynthetic uppercushioned footbedtextured and patterned outsole, has a wedge heelwarranty: 1 monthwarranty provided by brand/manufacturer",red
10063863.0,campus men grey sandals,campus,men,559,5,a pair of grey comfort sandalssynthetic upper with velcro closurecushioned footbedpatterned tpr outsolewarranty: 1 monthwarranty provided by brand/manufacturer,grey
10073825.0,free authority men white batman printed t-shirt,free authority,men,449,5,"white printed t-shirt, has a round neck, and short sleeves",white
10070715.0,oxolloxo men teal blue regular fit solid casual shirt,oxolloxo,men,559,5,"teal blue solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 2 patch pockets",blue
10073665.0,elle olive green solid shoulder bag,elle,women,1229,5,"olive green solid shoulder bag, has a zip closure2 main compartments, 1 external and 5 inner pocketstwo handles with a detachable sling strapwarranty: 1 yearwarranty provided by brand/manufacturer",green
10073415.0,ucla men white & black slim fit checked casual shirt,ucla,men,749,5,"white and black checked casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket",black
10098771.0,obsessions blue printed cotton reversible bathmat,obsessions,unisex,625,5,set content: one bathmatcolour: bluefabric: 100% cottonshape: rectangularpattern: printed,blue
10101099.0,elle girls pink pure cotton printed top,elle,girls,584,5,"pink and green printed woven regular  top, has a round neck, and long sleeves",pink
10071051.0,puma men blue textile detector peacoat running shoes,puma,men,2499,5,"a pair of blue running sports shoes, has regular styling, lace-up detailtextile uppercushioned footbedtextured and patterned outsolewarranty: 3 monthswarranty provided by brand/manufacturer",blue
10063861.0,campus men otis brown sports sandals,campus,men,539,5,a pair of brown comfort sandalssynthetic upper with velcro closurecushioned footbedpatterned tpr outsolewarranty: 1 monthwarranty provided by brand/manufacturer,brown
10089343.0,bodycare pack of 2 assorted lightly padded t-shirt bras e6552bs,bodycare,women,820,5,pack of 2 solid medium-coverage assorted t-shirt braslightly padded and non-wired seamless cupsregular straps and back closureback style: regularfeature: all day comfortdisclaimer: the final product delivered might vary in colour and prints from the display here,blue
10068483.0,living essence blue single geometric square cushion cover,living essence,unisex,295,5,set content: single cushion covercolour: blueshape: squarepattern: geometricclosure: concealed zip,blue
10072517.0,femmora women peach-coloured solid night suit,femmora,women,999,5,"peach-coloured night suit consists of top and pyjamaspeach-coloured solid top, has a round neck, short sleevesa pair of peach-coloured printed pyjamas, has slip-on closure",red
